1	478214	0.9814815	0.0185185
1	478226	0.9818182	0.0181818
1	478767	0.9814815	0.0185185
1	478781	0.9814815	0.0185185
1	480585	0.3703704	0.6296296
1	481829	0.7222222	0.2777778
1	481838	0.2777778	0.0000000	0.7222222
1	482259	0.6666667	0.3333333
1	488120	0.0181818	0.9818182
1	488694	0.9090909	0.0909091
1	488776	0.1219512	0.8780488
1	489337	0.9090909	0.0909091
1	489421	0.9272727	0.0727273
1	492892	0.1481481	0.8518519
1	493159	0.8703704	0.1296296
1	493179	0.8703704	0.1296296
1	493187	0.8703704	0.1296296
1	495342	0.7818182	0.2181818
1	495385	0.2037037	0.7962963
1	495388	0.2037037	0.7962963
1	495475	0.2363636	0.7636364
1	495649	0.9814815	0.0185185
1	495994	0.7777778	0.2222222
1	495999	0.7636364	0.2363636
1	496049	0.2363636	0.7636364
1	496069	0.9818182	0.0181818
1	496108	0.9454545	0.0545455
1	496614	0.7777778	0.2222222
1	496721	0.8113208	0.1886792
1	496748	0.9148936	0.0851064
1	496761	0.9347826	0.0652174
1	496762	0.9347826	0.0652174
1	496805	0.2653061	0.7346939
1	496829	0.2391304	0.7608696
1	497462	0.3518519	0.6481481
1	497572	0.0909091	0.9090909
1	497589	0.9090909	0.0909091
1	497617	0.5925926	0.4074074
1	497883	0.3703704	0.6296296
1	498090	0.1454545	0.8545455
1	499014	0.3703704	0.6296296
1	499023	0.3703704	0.6296296
1	499028	0.3703704	0.6296296
1	499030	0.3703704	0.6296296
1	499452	0.3333333	0.6666667
1	499453	0.3207547	0.6792453
1	499454	0.3333333	0.6666667
1	499466	0.3333333	0.6666667
1	499482	0.9090909	0.0909091
1	499491	0.3518519	0.6481481
1	499500	0.3518519	0.6481481
1	499530	0.2830189	0.7169811
1	499534	0.3518519	0.6481481
1	499538	0.3518519	0.6481481
1	499556	0.9818182	0.0181818
1	499557	0.9818182	0.0181818
1	499569	0.9818182	0.0181818
1	499596	0.3333333	0.6666667
1	499625	0.6923077	0.3076923
1	499626	0.7058824	0.2941176
1	499681	0.0909091	0.9090909
1	499684	0.0909091	0.9090909
1	499777	0.8888889	0.1111111
1	499969	0.0727273	0.9272727
1	500179	0.2181818	0.7818182
1	500312	0.3333333	0.6666667
1	500339	0.9818182	0.0181818
1	500349	0.9818182	0.0181818
1	500955	0.7843137	0.2156863
1	500956	0.7843137	0.2156863
1	500962	0.9807692	0.0192308
1	500964	0.1000000	0.7000000	0.2000000
1	500968	0.2352941	0.7647059
1	500969	0.2352941	0.7647059
1	500973	0.9074074	0.0925926
1	500975	0.1111111	0.8888889
1	500979	0.9622642	0.0377358
1	501009	0.9272727	0.0727273
1	501020	0.9272727	0.0727273
1	501021	0.9272727	0.0727273
1	501176	0.9272727	0.0727273
1	501421	0.3518519	0.6481481
1	501490	0.9818182	0.0181818
1	501515	0.9272727	0.0727273
1	501681	0.8148148	0.1851852
1	501781	0.5238095	0.4761905
1	501831	0.0476190	0.9523810
1	501833	0.0476190	0.9523810
1	502189	0.9818182	0.0181818
1	505120	0.8703704	0.1296296
1	505208	0.9090909	0.0909091
1	505259	0.7777778	0.2222222
1	505317	0.9090909	0.0909091
1	505527	0.1090909	0.8909091
1	506015	0.7735849	0.2264151
1	506069	0.7592593	0.2407407
1	509256	0.7358491	0.2641509
1	512119	0.9056604	0.0943396
1	512131	0.9074074	0.0925926
1	512205	0.0727273	0.9272727
1	512490	0.7924528	0.2075472
1	512508	0.7962963	0.2037037
1	512511	0.7962963	0.2037037
1	512514	0.7962963	0.2037037
1	512550	0.5660377	0.4339623
1	512556	0.5660377	0.4339623
1	512627	0.2777778	0.7222222
1	512662	0.9272727	0.0727273
1	512670	0.7962963	0.2037037
1	512936	0.2222222	0.7777778
1	512960	0.7735849	0.2264151
1	512966	0.3018868	0.6981132
1	512982	0.9259259	0.0740741
1	512989	0.9444444	0.0555556
1	512992	0.2307692	0.7692308
1	513013	0.9807692	0.0192308
1	513028	0.9615385	0.0384615
1	513055	0.9200000	0.0800000
1	513059	0.9183673	0.0816327
1	513063	0.9166667	0.0833333
1	513662	0.3846154	0.6153846
1	513665	0.0500000	0.9500000
1	513670	0.0454545	0.9545455
1	513690	0.9591837	0.0408163
1	513692	0.4130435	0.5869565
1	513694	0.6086957	0.3913043
1	513707	0.0384615	0.9615385
1	513710	0.0377358	0.9622642
1	513730	0.0370370	0.9629630
1	513732	0.0370370	0.9629630
1	513760	0.5849057	0.4150943
1	513928	0.8490566	0.1509434
1	513949	0.3725490	0.6274510
1	513954	0.7884615	0.2115385
1	513970	0.9714286	0.0285714
1	513972	0.9696970	0.0303030
1	514805	0.8888889	0.1111111
1	514809	0.9259259	0.0740741
1	515215	0.5454545	0.4545455
1	515274	0.0909091	0.9090909
1	515301	0.0909091	0.9090909
1	515330	0.0909091	0.9090909
1	515379	0.3148148	0.6851852
1	515415	0.3148148	0.6851852
1	515440	0.3148148	0.6851852
1	515445	0.3953488	0.6046512
1	515594	0.9000000	0.1000000
1	515723	0.8800000	0.1200000
1	515841	0.7272727	0.2727273
1	516038	0.9818182	0.0181818
1	516289	0.9818182	0.0181818
1	516312	0.2592593	0.7407407
1	516414	0.1090909	0.8909091
1	516471	0.9259259	0.0740741
1	516475	0.9629630	0.0370370
1	516545	0.9814815	0.0185185
1	516603	0.6226415	0.3773585
1	517078	0.5454545	0.4545455
1	517165	0.8727273	0.1272727
1	517214	0.9629630	0.0370370
1	517345	0.2962963	0.7037037
1	517534	0.0185185	0.9814815
1	517573	0.9818182	0.0181818
1	517617	0.9272727	0.0727273
1	517690	0.9272727	0.0727273
1	517759	0.8545455	0.1454545
1	522033	0.7884615	0.2115385
1	522098	0.8333333	0.1666667
1	522573	0.1960784	0.8039216
1	527341	0.8867925	0.1132075
1	527378	0.6851852	0.3148148
1	527450	0.3888889	0.6111111
1	527830	0.8867925	0.1132075
1	528041	0.1132075	0.8867925
1	528069	0.0740741	0.9259259
1	528108	0.9259259	0.0740741
1	528238	0.5090909	0.4909091
1	528354	0.3888889	0.6111111
1	528747	0.5185185	0.4814815
1	528934	0.6111111	0.3888889
1	529055	0.0363636	0.9636364
1	529065	0.5090909	0.4909091
1	529234	0.8888889	0.1111111
1	529279	0.6851852	0.3148148
1	529297	0.0727273	0.9272727
1	529362	0.5283019	0.4716981
1	529404	0.5283019	0.4716981
1	529446	0.4444444	0.5555556
1	529552	0.9245283	0.0754717
1	529666	0.5272727	0.4727273
1	529754	0.6000000	0.4000000
1	529792	0.2075472	0.7924528
1	529794	0.2075472	0.7924528
1	529808	0.9200000	0.0800000
1	529875	0.8727273	0.1272727
1	529897	0.9259259	0.0740741
1	529907	0.3148148	0.6851852
1	529990	0.5272727	0.4727273
1	530002	0.4423077	0.5576923
1	530038	0.0833333	0.9166667
1	530040	0.0888889	0.9111111
1	530041	0.0000000	0.9111111	0.0888889
1	530044	0.0869565	0.9130435
1	530045	0.0851064	0.9148936
1	530047	0.6041667	0.3958333
1	530054	0.0816327	0.9183673
1	530056	0.0816327	0.9183673
1	530060	0.0851064	0.4468085	0.4680851
1	530064	0.5510204	0.4489796
1	530065	0.0909091	0.9090909
1	531418	0.1923077	0.8076923
1	531425	0.5283019	0.4716981
1	531433	0.5660377	0.4339623
1	531497	0.9259259	0.0740741
1	531505	0.6851852	0.3148148
1	531516	0.8727273	0.1272727
1	531534	0.9090909	0.0909091
1	531555	0.4629630	0.5370370
1	531735	0.4727273	0.5272727
1	531752	0.6851852	0.3148148
1	531821	0.8867925	0.1132075
1	531864	0.9629630	0.0370370
1	531894	0.6792453	0.3207547
1	531935	0.2037037	0.7962963
1	531943	0.2037037	0.7962963
1	531963	0.0909091	0.9090909
1	531993	0.9259259	0.0740741
1	532054	0.5555556	0.4444444
1	532122	0.6481481	0.3518519
1	532131	0.9090909	0.0909091
1	532209	0.0925926	0.9074074
1	532260	0.4528302	0.5471698
1	532318	0.3584906	0.6415094
1	532365	0.3584906	0.6415094
1	532447	0.0377358	0.9622642
1	532482	0.6792453	0.3207547
1	532484	0.9629630	0.0370370
1	532521	0.9629630	0.0370370
1	532530	0.9629630	0.0370370
1	532605	0.6851852	0.3148148
1	532656	0.6792453	0.3207547
1	532713	0.9245283	0.0754717
1	532729	0.6851852	0.3148148
1	532753	0.9245283	0.0754717
1	532759	0.3518519	0.6481481
1	532767	0.3518519	0.6481481
1	532799	0.4363636	0.5636364
1	532892	0.4444444	0.5555556
1	532896	0.4444444	0.5555556
1	532995	0.4444444	0.5555556
1	533003	0.4444444	0.5555556
1	533072	0.4444444	0.5555556
1	533089	0.4444444	0.5555556
1	533141	0.1132075	0.8867925
1	533666	0.9459459	0.0540541
1	533816	0.7857143	0.2142857
1	533834	0.9600000	0.0400000
1	533856	0.7346939	0.2653061
1	533859	0.7200000	0.2800000
1	533988	0.9629630	0.0370370
1	533997	0.9629630	0.0370370
1	534053	0.4528302	0.5471698
1	534077	0.4150943	0.5849057
1	534181	0.9629630	0.0370370
1	534236	0.5000000	0.5000000
1	534237	0.0925926	0.9074074
1	534245	0.5925926	0.4074074
1	534312	0.0925926	0.9074074
1	534360	0.9074074	0.0925926
1	534495	0.4528302	0.5471698
1	534777	0.9622642	0.0377358
1	534856	0.9622642	0.0377358
1	534946	0.6481481	0.3518519
1	534949	0.9259259	0.0740741
1	535030	0.1666667	0.8333333
1	535211	0.0754717	0.9245283
1	535361	0.1764706	0.8235294
1	535598	0.4528302	0.5471698
1	535884	0.6792453	0.3207547
1	536003	0.6792453	0.3207547
1	536063	0.9636364	0.0363636
1	536091	0.6000000	0.4000000
1	536213	0.9074074	0.0925926
1	536327	0.4230769	0.5769231
1	536426	0.9230769	0.0769231
1	537147	0.6730769	0.3269231
1	537226	0.0925926	0.9074074
1	537322	0.0909091	0.9090909
1	537427	0.6792453	0.3207547
1	537980	0.6226415	0.3773585
1	543123	0.9148936	0.0851064
1	543280	0.5833333	0.4166667
1	543317	0.9148936	0.0851064
1	543378	0.9166667	0.0833333
1	543381	0.4400000	0.5600000
1	543762	0.9183673	0.0816327
1	544026	0.9166667	0.0833333
1	544548	0.9777778	0.0222222
1	544552	0.9375000	0.0625000
1	544558	0.9375000	0.0625000
1	544565	0.9375000	0.0625000
1	544568	0.9574468	0.0425532
1	544569	0.9574468	0.0425532
1	544570	0.9574468	0.0425532
1	544576	0.9375000	0.0625000
1	544582	0.9565217	0.0434783
1	544594	0.9574468	0.0425532
1	544599	0.9583333	0.0416667
1	544600	0.9375000	0.0625000
1	544602	0.9583333	0.0416667
1	544603	0.9583333	0.0416667
1	544604	0.9583333	0.0416667
1	544679	0.9215686	0.0784314
1	545048	0.9038462	0.0961538
1	545276	0.9791667	0.0208333
1	545567	0.9615385	0.0384615
1	550785	0.9230769	0.0769231
1	551080	0.9574468	0.0425532
1	551082	0.9787234	0.0212766
1	551083	0.9787234	0.0212766
1	551144	0.5357143	0.4642857
1	551160	0.9565217	0.0434783
1	551167	0.9500000	0.0500000
1	551172	0.9047619	0.0952381
1	551204	0.9795918	0.0204082
1	551397	0.8958333	0.1041667
1	553285	0.9215686	0.0784314
1	554352	0.9230769	0.0769231
1	554470	0.4200000	0.5800000
1	554486	0.7200000	0.2800000
1	554561	0.4166667	0.5833333
1	555065	0.3800000	0.6200000
1	555222	0.3673469	0.6326531
1	555272	0.9019608	0.0980392
1	555311	0.9019608	0.0980392
1	558243	0.7659574	0.2340426
1	558256	0.7500000	0.2500000
1	558271	0.7551020	0.2448980
1	558278	0.7551020	0.2448980
1	558311	0.9230769	0.0769231
1	563776	0.8333333	0.1666667
1	563791	0.8333333	0.1666667
1	563912	0.6470588	0.3529412
1	564033	0.9000000	0.1000000
1	564304	0.9777778	0.0222222
1	565306	0.9811321	0.0188679
1	565320	0.7200000	0.2800000
1	569595	0.3617021	0.6382979
1	569598	0.7083333	0.2916667
1	579521	0.9375000	0.0625000
1	579710	0.9811321	0.0188679
1	579744	0.9534884	0.0465116
1	579851	0.9811321	0.0188679
1	580495	0.8604651	0.1395349
1	588187	0.9803922	0.0196078
1	588223	0.9473684	0.0526316
1	595399	0.9791667	0.0208333
1	639897	0.9756098	0.0243902
1	639902	0.9750000	0.0250000
1	639929	0.9714286	0.0285714
2	3451	0.9787234	0.0212766
2	4986	0.9705882	0.0294118
2	8296	0.9772727	0.0227273
2	69407	0.6862745	0.3137255
2	69471	0.9038462	0.0961538
2	69773	0.1886792	0.8113208
2	69924	0.3018868	0.6981132
2	69941	0.3018868	0.6981132
2	73617	0.3653846	0.6346154
2	77825	0.8113208	0.1886792
2	77880	0.1923077	0.8076923
2	77889	0.1923077	0.8076923
2	78037	0.2000000	0.8000000
2	78053	0.2000000	0.8000000
2	82472	0.8163265	0.1836735
2	86870	0.7380952	0.2619048
2	93588	0.8108108	0.1891892
2	94624	0.3953488	0.6046512
2	95187	0.8536585	0.1463415
2	96223	0.9473684	0.0526316
2	97218	0.4680851	0.5319149
2	97226	0.4583333	0.5416667
2	98107	0.9795918	0.0204082
2	103718	0.7500000	0.2500000
2	103950	0.7884615	0.2115385
2	104982	0.7647059	0.2352941
2	109634	0.3529412	0.6470588
2	109659	0.1764706	0.8235294
2	109729	0.2075472	0.7924528
2	109742	0.8301887	0.1698113
2	109977	0.3584906	0.6415094
2	117826	0.6875000	0.3125000
2	123311	0.6603774	0.3396226
2	123448	0.7962963	0.2037037
2	128538	0.9814815	0.0185185
2	130809	0.7884615	0.2115385
2	130813	0.7884615	0.2115385
2	131511	0.9818182	0.0181818
2	131528	0.9818182	0.0181818
2	133187	0.9814815	0.0185185
2	137008	0.7307692	0.2692308
2	137119	0.7058824	0.2941176
2	139494	0.9814815	0.0185185
2	141585	0.4600000	0.5400000
2	143391	0.4800000	0.5200000
2	143570	0.8461538	0.1538462
2	145266	0.9591837	0.0408163
2	151099	0.2592593	0.7407407
2	155884	0.8909091	0.1090909
2	159361	0.7962963	0.2037037
2	164678	0.2037037	0.7962963
2	167317	0.7692308	0.2307692
2	168936	0.9636364	0.0363636
2	174744	0.7777778	0.2222222
2	179347	0.9818182	0.0181818
2	183007	0.2037037	0.7962963
2	183489	0.2037037	0.7962963
2	183615	0.2037037	0.7962963
2	183683	0.2037037	0.7962963
2	183751	0.2037037	0.7962963
2	185169	0.3396226	0.6603774
2	185235	0.8823529	0.1176471
2	185343	0.7777778	0.2222222
2	185349	0.7777778	0.2222222
2	188864	0.5660377	0.4339623
2	194835	0.7500000	0.2500000
2	199406	0.7924528	0.2075472
2	199529	0.2452830	0.7547170
2	199588	0.7547170	0.2452830
2	200552	0.3018868	0.6981132
2	202184	0.3018868	0.6981132
2	206291	0.4629630	0.5370370
2	209732	0.9629630	0.0370370
2	210015	0.6296296	0.3703704
2	212523	0.3454545	0.6545455
2	213470	0.9444444	0.0555556
2	214332	0.9074074	0.0925926
2	214398	0.9090909	0.0909091
2	217337	0.8113208	0.1886792
2	218875	0.4814815	0.5185185
2	222175	0.7037037	0.2962963
2	224845	0.0000000	0.9636364	0.0363636
2	225088	0.5370370	0.4629630
2	225512	0.0377358	0.9622642
2	240507	0.0181818	0.9818182
2	242618	0.0181818	0.9818182
2	250311	0.2592593	0.7407407
2	252874	0.9818182	0.0181818
2	253099	0.2592593	0.7407407
2	255741	0.2592593	0.7407407
2	257473	0.5925926	0.4074074
2	265256	0.7222222	0.2777778
2	266501	0.4750000	0.5250000
2	266507	0.4722222	0.5277778
2	266520	0.4736842	0.5263158
2	267232	0.6851852	0.3148148
2	271860	0.4074074	0.5925926
2	273774	0.4814815	0.5185185
2	273787	0.4814815	0.5185185
2	277646	0.5185185	0.4814815
2	277675	0.5185185	0.4814815
2	278236	0.0363636	0.9636364
2	278285	0.0363636	0.9636364
2	279807	0.3148148	0.6851852
2	280202	0.7222222	0.2777778
2	282070	0.3888889	0.6111111
2	286751	0.6000000	0.4000000
2	290568	0.2777778	0.7222222
2	290589	0.7169811	0.2830189
2	290673	0.2727273	0.7272727
2	290741	0.7272727	0.2727273
2	291979	0.2777778	0.7222222
2	292703	0.6851852	0.3148148
2	294782	0.6727273	0.3272727
2	295150	0.6727273	0.3272727
2	304549	0.3333333	0.6666667
2	305205	0.3333333	0.6666667
2	306257	0.0909091	0.9090909
2	306264	0.4166667	0.5833333
2	306265	0.3846154	0.6153846
2	306270	0.3125000	0.6875000
2	306305	0.3061224	0.6938776
2	306310	0.2830189	0.7169811
2	310065	0.2830189	0.7169811
2	310143	0.8076923	0.1923077
2	311390	0.3018868	0.6981132
2	318813	0.2592593	0.7407407
2	320647	0.2727273	0.7272727
2	320921	0.2727273	0.7272727
2	322398	0.2727273	0.7272727
2	323515	0.2727273	0.7272727
2	323561	0.2592593	0.7407407
2	334522	0.5090909	0.4909091
2	335128	0.7272727	0.2727273
2	335198	0.2727273	0.7272727
2	335666	0.2727273	0.7272727
2	338973	0.7837838	0.2162162
2	338977	0.9354839	0.0645161
2	338978	0.9666667	0.0333333
2	339513	0.3818182	0.6181818
2	340845	0.9259259	0.0740741
2	342810	0.9818182	0.0181818
2	346073	0.3636364	0.6363636
2	359919	0.4528302	0.5471698
2	360908	0.4150943	0.5849057
2	361271	0.0363636	0.9636364
2	361903	0.9636364	0.0363636
2	362610	0.5818182	0.4181818
2	364179	0.4363636	0.5636364
2	366771	0.4909091	0.5090909
2	367091	0.4909091	0.5090909
2	367259	0.6481481	0.3518519
2	371247	0.4259259	0.5740741
2	371582	0.5818182	0.4181818
2	371701	0.5818182	0.4181818
2	372574	0.8363636	0.1636364
2	372606	0.4727273	0.5272727
2	372738	0.6909091	0.3090909
2	373697	0.6727273	0.3272727
2	373912	0.3272727	0.6727273
2	374023	0.3272727	0.6727273
2	374062	0.3272727	0.6727273
2	375135	0.4909091	0.5090909
2	375496	0.4909091	0.5090909
2	375585	0.4909091	0.5090909
2	375837	0.9090909	0.0909091
2	375922	0.4909091	0.5090909
2	376045	0.6000000	0.4000000
2	376222	0.4909091	0.5090909
2	378711	0.6363636	0.3636364
2	380021	0.3636364	0.6363636
2	389957	0.9811321	0.0188679
2	391403	0.9811321	0.0188679
2	392705	0.9814815	0.0185185
2	398187	0.9750000	0.0250000
